timestamp,metric,unit,facility_code,unit_code,fueltech_group,network_region,value
2025-12-03T19:00:00+10:00,emissions,t,emissions_MURRAY,MURRAY,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PIONEER,PIONEER,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_QPS1,QPS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_QPS2,QPS2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_QPS3,QPS3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_QPS4,QPS4,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_QPS5,QPS5,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SITHE01,SITHE01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GUTHEGA,GUTHEGA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PTSTAN1,PTSTAN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SUNTPSF1,SUNTPSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TALWA1,TALWA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARRALEA,TARRALEA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WELLSF1,WELLSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WGWF1,WGWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_YARWUN_1,YARWUN_1,,,125.8855
2025-12-03T19:00:00+10:00,emissions,t,emissions_YSWF1,YSWF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_COOPGWF1,COOPGWF1,,,6808.84
2025-12-03T19:00:00+10:00,power,MW,power_DALNTH01,DALNTH01,,,25.1898
2025-12-03T19:00:00+10:00,power,MW,power_DALNTH1,DALNTH1,,,25.1898
2025-12-03T19:00:00+10:00,power,MW,power_HALLWF1,HALLWF1,,,92.52
2025-12-03T19:00:00+10:00,power,MW,power_KINGASF1,KINGASF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LK_ECHO,LK_ECHO,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MAPS2PV1,MAPS2PV1,,,4.64
2025-12-03T19:00:00+10:00,power,MW,power_MAPS3PV1,MAPS3PV1,,,6.34
2025-12-03T19:00:00+10:00,power,MW,power_MLWF1,MLWF1,,,145.29
2025-12-03T19:00:00+10:00,power,MW,power_MORTLK11,MORTLK11,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MORTLK12,MORTLK12,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_NYNGAN1,NYNGAN1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_PORTWF,PORTWF,,,2449.2
2025-12-03T19:00:00+10:00,power,MW,power_SNOWNTH1,SNOWNTH1,,,95.2
2025-12-03T19:00:00+10:00,power,MW,power_SWANBBF1,SWANBBF1,,,-8.892
2025-12-03T19:00:00+10:00,power,MW,power_SWANBBFL1,SWANBBFL1,,,8.892
2025-12-03T19:00:00+10:00,power,MW,power_WATERLWF,WATERLWF,,,194.6
2025-12-03T19:00:00+10:00,power,MW,power_WDBESS1,WDBESS1,,,4269.2016
2025-12-03T19:00:00+10:00,power,MW,power_WDBESSG1,WDBESSG1,,,4269.2016
2025-12-03T19:00:00+10:00,power,MW,power_WELNSF1,WELNSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WTAHB1,WTAHB1,,,810.7394
2025-12-03T19:00:00+10:00,power,MW,power_WTAHB1G1,WTAHB1G1,,,852.9962
2025-12-03T19:00:00+10:00,power,MW,power_WTAHB1L1,WTAHB1L1,,,42.2568
2025-12-03T19:00:00+10:00,emissions,t,emissions_COOPGWF1,COOPGWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DALNTH01,DALNTH01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DALNTH1,DALNTH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HALLWF1,HALLWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KINGASF1,KINGASF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LK_ECHO,LK_ECHO,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MAPS2PV1,MAPS2PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MAPS3PV1,MAPS3PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MLWF1,MLWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MORTLK11,MORTLK11,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MORTLK12,MORTLK12,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_NYNGAN1,NYNGAN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PORTWF,PORTWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNOWNTH1,SNOWNTH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SWANBBF1,SWANBBF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SWANBBFL1,SWANBBFL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WATERLWF,WATERLWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WDBESS1,WDBESS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WDBESSG1,WDBESSG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WELNSF1,WELNSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WTAHB1,WTAHB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WTAHB1G1,WTAHB1G1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WTAHB1L1,WTAHB1L1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BALDHWF1,BALDHWF1,,,57.6
2025-12-03T19:00:00+10:00,power,MW,power_BNGSF2,BNGSF2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BOCORWF1,BOCORWF1,,,1016.42
2025-12-03T19:00:00+10:00,power,MW,power_BWTR1,BWTR1,,,-86.197
2025-12-03T19:00:00+10:00,power,MW,power_GOONSF1,GOONSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_KARSF1,KARSF1,,,55.4
2025-12-03T19:00:00+10:00,power,MW,power_LIMOSF11,LIMOSF11,,,119.0384
2025-12-03T19:00:00+10:00,power,MW,power_MREHA3,MREHA3,,,4746.6154
2025-12-03T19:00:00+10:00,power,MW,power_MREHAG3,MREHAG3,,,4746.6154
2025-12-03T19:00:00+10:00,power,MW,power_MRTLSWF1,MRTLSWF1,,,1972.92
2025-12-03T19:00:00+10:00,power,MW,power_MUSSELR1,MUSSELR1,,,2112.6
2025-12-03T19:00:00+10:00,power,MW,power_SNOWYP,SNOWYP,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TUMUT3,TUMUT3,,,11917.82
2025-12-03T19:00:00+10:00,power,MW,power_WOODLWN1,WOODLWN1,,,669.2272
2025-12-03T19:00:00+10:00,power,MW,power_YENDWF1,YENDWF1,,,1176.42
2025-12-03T19:00:00+10:00,emissions,t,emissions_BALDHWF1,BALDHWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BNGSF2,BNGSF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BOCORWF1,BOCORWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BWTR1,BWTR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GOONSF1,GOONSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KARSF1,KARSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LIMOSF11,LIMOSF11,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHA3,MREHA3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHAG3,MREHAG3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MRTLSWF1,MRTLSWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MUSSELR1,MUSSELR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNOWYP,SNOWYP,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TUMUT3,TUMUT3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WOODLWN1,WOODLWN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_YENDWF1,YENDWF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MREHA1,MREHA1,,,4387.9012
2025-12-03T19:00:00+10:00,power,MW,power_MREHAG1,MREHAG1,,,4387.9012
2025-12-03T19:00:00+10:00,power,MW,power_CRWASF1,CRWASF1,,,5.4496
2025-12-03T19:00:00+10:00,power,MW,power_CTHLWF1,CTHLWF1,,,3312.2818
2025-12-03T19:00:00+10:00,power,MW,power_DDSF1,DDSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DIAPURWF1,DIAPURWF1,,,49.0
2025-12-03T19:00:00+10:00,power,MW,power_DUNDWF1,DUNDWF1,,,1723.0
2025-12-03T19:00:00+10:00,power,MW,power_DUNDWF2,DUNDWF2,,,348.88
2025-12-03T19:00:00+10:00,power,MW,power_DUNDWF3,DUNDWF3,,,1813.86
2025-12-03T19:00:00+10:00,power,MW,power_GUNNING1,GUNNING1,,,215.7336
2025-12-03T19:00:00+10:00,power,MW,power_HILLSTN1,HILLSTN1,,,22.9924
2025-12-03T19:00:00+10:00,power,MW,power_KPP_1,KPP_1,,,17295.335
2025-12-03T19:00:00+10:00,power,MW,power_LADBROK1,LADBROK1,,,697.26
2025-12-03T19:00:00+10:00,power,MW,power_LADBROK2,LADBROK2,,,965.32
2025-12-03T19:00:00+10:00,power,MW,power_MUCRKSF1,MUCRKSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TARONG#1,TARONG#1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TARONG#2,TARONG#2,,,7827.6
2025-12-03T19:00:00+10:00,power,MW,power_TARONG#3,TARONG#3,,,6140.6
2025-12-03T19:00:00+10:00,power,MW,power_TARONG#4,TARONG#4,,,7834.0
2025-12-03T19:00:00+10:00,power,MW,power_URANQ11,URANQ11,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_URANQ12,URANQ12,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_URANQ13,URANQ13,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_URANQ14,URANQ14,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WEMENSF1,WEMENSF1,,,60.2
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHA1,MREHA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHAG1,MREHAG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CRWASF1,CRWASF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CTHLWF1,CTHLWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DDSF1,DDSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DIAPURWF1,DIAPURWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DUNDWF1,DUNDWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DUNDWF2,DUNDWF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DUNDWF3,DUNDWF3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GUNNING1,GUNNING1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HILLSTN1,HILLSTN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KPP_1,KPP_1,,,1217.4647
2025-12-03T19:00:00+10:00,emissions,t,emissions_LADBROK1,LADBROK1,,,22.1316
2025-12-03T19:00:00+10:00,emissions,t,emissions_LADBROK2,LADBROK2,,,30.6396
2025-12-03T19:00:00+10:00,emissions,t,emissions_MUCRKSF1,MUCRKSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARONG#1,TARONG#1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARONG#2,TARONG#2,,,578.0064
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARONG#3,TARONG#3,,,450.9852
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARONG#4,TARONG#4,,,578.9342
2025-12-03T19:00:00+10:00,emissions,t,emissions_URANQ11,URANQ11,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_URANQ12,URANQ12,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_URANQ13,URANQ13,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_URANQ14,URANQ14,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WEMENSF1,WEMENSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_ALDGASF1,ALDGASF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GB01,GB01,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DEVILS_G,DEVILS_G,,,1478.2488
2025-12-03T19:00:00+10:00,power,MW,power_GREENB1,GREENB1,,,-7.3186
2025-12-03T19:00:00+10:00,power,MW,power_GREENB1L1,GREENB1L1,,,7.3186
2025-12-03T19:00:00+10:00,power,MW,power_GRIFSF1,GRIFSF1,,,2.4168
2025-12-03T19:00:00+10:00,power,MW,power_HAMISF1,HAMISF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_KIATAWF1,KIATAWF1,,,216.0
2025-12-03T19:00:00+10:00,power,MW,power_METZSF1,METZSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_REECE1,REECE1,,,2817.0408
2025-12-03T19:00:00+10:00,power,MW,power_REECE2,REECE2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_SEBSF1,SEBSF1,,,2.851
2025-12-03T19:00:00+10:00,power,MW,power_SNAPPER1,SNAPPER1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_SNUG1,SNUG1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_STUBSF1,STUBSF1,,,0.1104
2025-12-03T19:00:00+10:00,power,MW,power_STUBSF2,STUBSF2,,,0.1104
2025-12-03T19:00:00+10:00,power,MW,power_TNPS1,TNPS1,,,9910.875
2025-12-03T19:00:00+10:00,emissions,t,emissions_ALDGASF1,ALDGASF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GB01,GB01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DEVILS_G,DEVILS_G,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GREENB1,GREENB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GREENB1L1,GREENB1L1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GRIFSF1,GRIFSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HAMISF1,HAMISF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KIATAWF1,KIATAWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_METZSF1,METZSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_REECE1,REECE1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_REECE2,REECE2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SEBSF1,SEBSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNAPPER1,SNAPPER1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNUG1,SNUG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_STUBSF1,STUBSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_STUBSF2,STUBSF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TNPS1,TNPS1,,,694.2035
2025-12-03T19:00:00+10:00,power,MW,power_GULLRWF2,GULLRWF2,,,123.9338
2025-12-03T19:00:00+10:00,power,MW,power_BULBES1,BULBES1,,,104.62
2025-12-03T19:00:00+10:00,power,MW,power_BULBESG1,BULBESG1,,,106.06
2025-12-03T19:00:00+10:00,power,MW,power_BULBESL1,BULBESL1,,,1.44
2025-12-03T19:00:00+10:00,power,MW,power_BULGANA1,BULGANA1,,,1538.94
2025-12-03T19:00:00+10:00,power,MW,power_GPWFEST1,GPWFEST1,,,2332.66
2025-12-03T19:00:00+10:00,power,MW,power_GPWFEST2,GPWFEST2,,,2260.6
2025-12-03T19:00:00+10:00,power,MW,power_GPWFEST3,GPWFEST3,,,3158.3
2025-12-03T19:00:00+10:00,power,MW,power_HVWWBA1,HVWWBA1,,,48.912
2025-12-03T19:00:00+10:00,power,MW,power_HVWWBA1G,HVWWBA1G,,,49.06
2025-12-03T19:00:00+10:00,power,MW,power_HVWWBA1L,HVWWBA1L,,,0.148
2025-12-03T19:00:00+10:00,power,MW,power_HVWWPV1,HVWWPV1,,,5.046
2025-12-03T19:00:00+10:00,power,MW,power_MACARTH1,MACARTH1,,,2871.8
2025-12-03T19:00:00+10:00,power,MW,power_MACKNTSH,MACKNTSH,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MEWF1,MEWF1,,,3468.4104
2025-12-03T19:00:00+10:00,power,MW,power_MOLNGSF1,MOLNGSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MERCER01,MERCER01,,,516.6
2025-12-03T19:00:00+10:00,power,MW,power_NEVERSF1,NEVERSF1,,,1.06
2025-12-03T19:00:00+10:00,power,MW,power_OAKEY1SF,OAKEY1SF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_OSB-AG,OSB-AG,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_PALOONA,PALOONA,,,249.68
2025-12-03T19:00:00+10:00,power,MW,power_PAREPS1,PAREPS1,,,25.06
2025-12-03T19:00:00+10:00,power,MW,power_PAREPW1,PAREPW1,,,1322.2
2025-12-03T19:00:00+10:00,power,MW,power_SMCSF1,SMCSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TB2B1,TB2B1,,,235.818
2025-12-03T19:00:00+10:00,power,MW,power_TB2BG1,TB2BG1,,,1.4032
2025-12-03T19:00:00+10:00,power,MW,power_TB2BL1,TB2BL1,,,237.2212
2025-12-03T19:00:00+10:00,power,MW,power_TB2SF1,TB2SF1,,,58.183
2025-12-03T19:00:00+10:00,power,MW,power_WOOLGSF1,WOOLGSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WPWF,WPWF,,,142.42
2025-12-03T19:00:00+10:00,emissions,t,emissions_GULLRWF2,GULLRWF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BULBES1,BULBES1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BULBESG1,BULBESG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BULBESL1,BULBESL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BULGANA1,BULGANA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GPWFEST1,GPWFEST1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GPWFEST2,GPWFEST2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GPWFEST3,GPWFEST3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HVWWBA1,HVWWBA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HVWWBA1G,HVWWBA1G,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HVWWBA1L,HVWWBA1L,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HVWWPV1,HVWWPV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MACARTH1,MACARTH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MACKNTSH,MACKNTSH,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MEWF1,MEWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MOLNGSF1,MOLNGSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MERCER01,MERCER01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_NEVERSF1,NEVERSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_OAKEY1SF,OAKEY1SF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_OSB-AG,OSB-AG,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PALOONA,PALOONA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PAREPS1,PAREPS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PAREPW1,PAREPW1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SMCSF1,SMCSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TB2B1,TB2B1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TB2BG1,TB2BG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TB2BL1,TB2BL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TB2SF1,TB2SF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WOOLGSF1,WOOLGSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WPWF,WPWF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_AVLSF1,AVLSF1,,,9.5848
2025-12-03T19:00:00+10:00,power,MW,power_COLUMSF1,COLUMSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_EILDON1,EILDON1,,,1130.32
2025-12-03T19:00:00+10:00,power,MW,power_EILDON2,EILDON2,,,1109.12
2025-12-03T19:00:00+10:00,power,MW,power_EMERASF1,EMERASF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GANNB1,GANNB1,,,21.1198
2025-12-03T19:00:00+10:00,power,MW,power_GANNBG1,GANNBG1,,,28.135
2025-12-03T19:00:00+10:00,power,MW,power_GANNBL1,GANNBL1,,,7.0152
2025-12-03T19:00:00+10:00,power,MW,power_KERNGSP1,KERNGSP1,,,10.34
2025-12-03T19:00:00+10:00,power,MW,power_LEM_WIL,LEM_WIL,,,752.2274
2025-12-03T19:00:00+10:00,power,MW,power_LI_WY_CA,LI_WY_CA,,,2199.9256
2025-12-03T19:00:00+10:00,power,MW,power_MCKAY1,MCKAY1,,,6953.93
2025-12-03T19:00:00+10:00,power,MW,power_MINTARO,MINTARO,,,1750.9758
2025-12-03T19:00:00+10:00,power,MW,power_MTMILLAR,MTMILLAR,,,282.4
2025-12-03T19:00:00+10:00,power,MW,power_REPULSE,REPULSE,,,148.1932
2025-12-03T19:00:00+10:00,power,MW,power_SNOWTWN1,SNOWTWN1,,,54.794
2025-12-03T19:00:00+10:00,power,MW,power_STOCKYD1,STOCKYD1,,,5651.6
2025-12-03T19:00:00+10:00,power,MW,power_TALWB1,TALWB1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TREVALLN,TREVALLN,,,1199.4284
2025-12-03T19:00:00+10:00,power,MW,power_WKIEWA1,WKIEWA1,,,334.4
2025-12-03T19:00:00+10:00,power,MW,power_WKIEWA2,WKIEWA2,,,668.4
2025-12-03T19:00:00+10:00,power,MW,power_WNSF1,WNSF1,,,3.8
2025-12-03T19:00:00+10:00,emissions,t,emissions_AVLSF1,AVLSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_COLUMSF1,COLUMSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_EILDON1,EILDON1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_EILDON2,EILDON2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_EMERASF1,EMERASF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GANNB1,GANNB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GANNBG1,GANNBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GANNBL1,GANNBL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KERNGSP1,KERNGSP1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LEM_WIL,LEM_WIL,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LI_WY_CA,LI_WY_CA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MCKAY1,MCKAY1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MINTARO,MINTARO,,,94.0312
2025-12-03T19:00:00+10:00,emissions,t,emissions_MTMILLAR,MTMILLAR,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_REPULSE,REPULSE,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNOWTWN1,SNOWTWN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_STOCKYD1,STOCKYD1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TALWB1,TALWB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TREVALLN,TREVALLN,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WKIEWA1,WKIEWA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WKIEWA2,WKIEWA2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WNSF1,WNSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BARCALDN,BARCALDN,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BOMENSF1,BOMENSF1,,,2.71
2025-12-03T19:00:00+10:00,power,MW,power_CLARESF1,CLARESF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CLRKCWF1,CLRKCWF1,,,5575.064
2025-12-03T19:00:00+10:00,power,MW,power_CLRKCWF2,CLRKCWF2,,,1420.976
2025-12-03T19:00:00+10:00,power,MW,power_CPSA,CPSA,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CUSF1,CUSF1,,,25.8918
2025-12-03T19:00:00+10:00,power,MW,power_DARLSF1,DARLSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GESF1,GESF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GIRGSF,GIRGSF,,,35.34
2025-12-03T19:00:00+10:00,power,MW,power_GRANWF1,GRANWF1,,,1186.28
2025-12-03T19:00:00+10:00,power,MW,power_KSP1,KSP1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LKBONNY3,LKBONNY3,,,370.2118
2025-12-03T19:00:00+10:00,power,MW,power_LNGS1,LNGS1,,,3829.7658
2025-12-03T19:00:00+10:00,power,MW,power_LNGS2,LNGS2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LVES1,LVES1,,,1714.86
2025-12-03T19:00:00+10:00,power,MW,power_LVESG1,LVESG1,,,1714.86
2025-12-03T19:00:00+10:00,power,MW,power_MANNUMB1,MANNUMB1,,,1334.34
2025-12-03T19:00:00+10:00,power,MW,power_MANNUMBG1,MANNUMBG1,,,1334.34
2025-12-03T19:00:00+10:00,power,MW,power_SALTCRK1,SALTCRK1,,,420.88
2025-12-03T19:00:00+10:00,power,MW,power_SHOAL1,SHOAL1,,,589.46
2025-12-03T19:00:00+10:00,emissions,t,emissions_BARCALDN,BARCALDN,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BOMENSF1,BOMENSF1,,,0.0
